X_Coord,Y_Coord,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
35.66447032,0.491317032,5779197183,node,15.625,clinic,,Salawa Catholic Private Health Clinic,,,,,,,,,,,yes,,,,,sometime,,,,,,,,62203030,4,2018/09/01 17:28:04+00,c50eaed06ad94eb3b4c7883deda1602a
34.36262707,0.156446421,1850405064,node,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,81173777,3,2020/02/18 13:46:37+00,a4203b24975741e2a16ff49b3ae7a11b
37.16028967,-0.720607512,3105367423,node,15.625,pharmacy,,Mwanjo Pharmacy,,,,,,Mo-Su 08:00-18:00,,,,,yes,,,,,,,,,,,,,64984014,2,2018/11/28 19:14:16+00,2199324f31b94d5d91f8f512117dbf34
36.84243424,-1.311186435,2001079052,node,9.375,clinic,,,,,,,,,,,,,medical clinic,,,,,,,,,,,,,35665024,3,2015/11/30 13:02:01+00,ed2f7d49173843ca81ada74842fc05b4
36.79466209,-1.31712141,696772467,node,21.875,clinic,,Universe Medical Clinic,,,,private,operational,08:00-22:00,,,,,,,,,,,,,,,,,,134436534,7,2023/04/03 04:49:06+00,390a34f524ab48d388b8dd48d8c5e829
35.86685758,-1.084747142,2969743459,node,12.5,hospital,hospital,Narok District Hospital,,,,,,,,,,,,,,,,,,,,,,,,161148151,2,2025/01/08 20:58:27+00,0c2b69fb6c99442597e331131029823e
36.78598808,-1.315000034,612008350,node,15.625,pharmacy,,Nafuu chemist,,,,,,Mo-Fr 09:30-20:00,,,,,no,,,,,,,,,,,,,135608976,9,2023/05/02 10:09:37+00,c1f503451b7b45fc9dec56cff33c7c07
36.89750209,-1.241283626,2405836267,node,9.375,clinic,,Lusky summer tumaini clinic,,,,,,,,,,,,,,,,,,,,,,,,17201835,1,2013/08/03 09:42:09+00,fd9350339b4540bc8fa0b9e378cac4ce
39.89240454,-3.131639245,11290358696,node,25,pharmacy,,Jamal chemist,Private,KRCS2023,,private,operational,sunrise-sunset,,,,,,,,,,,,,,,,,,143149317,1,2023/10/26 08:03:54+00,3719c9451d294e67b6713af83ae9e22a
34.99754668,1.273964919,6972029291,node,15.625,clinic,,Kadokony Dispensary,,,,,,,,,,,yes,,,,,sometime,,,,,,,,77252789,4,2019/11/19 02:04:45+00,8e7625d9e1004cb39af6a6979d0a9976
,,540097812,way,21.875,hospital,hospital,slum medical clinic,,,,private,operational,07:30-20:00,,,,,,,,,,,,,,,,,,134436534,3,2023/04/03 04:49:06+00,62eb36a80b3941ccb6536cd20b278cf5
36.87689535,-1.31684137,1432507889,node,12.5,pharmacy,,Col-phrm chemist,,,,,,,,,,,yes,,,,,,,,,,,,,9297611,1,2011/09/14 09:40:30+00,692d107b010d449a9afd3650b7858dc4
38.02851788,-0.944112469,2877935327,node,9.375,hospital,,Muliluni dispensary,,,,,,,,,,,,,,,,,,,,,,,,28861958,2,2015/02/15 12:29:12+00,e591ce9d89464ed6bf25af6d91782930
,,177042341,way,9.375,hospital,,Simenya Helath Centre,,,,,,,,,,,,,,,,,,,,,,,,53860827,2,2017/11/17 00:03:56+00,c2eb0e485edf44c4ae0ee3b3bef7eeb5
39.27462768,2.87675127,3695322666,node,9.375,clinic,,Ingrir Dispensary,,,,,,,,,,,,,,,,,,,,,,,,33312809,1,2015/08/13 13:29:08+00,3ea1422ff9ec4835b78192f6f87b4f3a
34.78494666,-0.078215016,8214402704,node,15.625,pharmacy,,Lake Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,136947575,2,2023/06/04 20:38:24+00,a485a5d807694517904c760d802edbad
40.05378082,1.737891944,10008236618,node,12.5,hospital,,WAJIR CATHOLIC MISSION DISP,,,,,,,,,,,,,,,,,,,,,Isiolo-Mandera Road,,,128419742,2,2022/11/03 05:58:32+00,570559ba8c894d57b660878ba22c2cfd
,,797830116,way,18.75,hospital,hospital,Precise Imaging upperhill,,,radiology,,,,,,,,,,,,,,,,,"Mawensi Rd, Nairobi",,,,84317039,1,2020/04/29 07:35:29+00,8663d4809af44b11ab3244e3e8ea64e1
36.77871166,-1.314155054,7930813015,node,15.625,clinic,,Beyond Zero,,,,county_government,operational,,,,,,,,,,,,,,,,,,,91281159,1,2020/09/22 09:36:09+00,8f8ead2dd3c14cb4a03ffd6ed660be8a
36.88200906,-1.318118521,1417861337,node,12.5,pharmacy,,Mediva Chemist,,,,,,,,,,,yes,,,,,,,,,,,,,9164964,1,2011/08/30 08:51:16+00,bd11cc1dca49483f9079a0bd3ca0081f
36.80650128,-1.294688252,5383793265,node,18.75,clinic,clinic,Prof Josephat A O Mulimba,,,,,,,,,,,,,,,,,,,,,Ralph Bunche Road,,Nairobi,135966656,2,2023/05/11 08:50:31+00,5cc942a0d56a4c49a9cd661b6fd83c39
36.95918879,-1.14757596,8416006017,node,28.125,clinic,clinic,Bloom Dhahabu Cancer Centre,,,radiology,private,operational,Mo-Fr 08:00-17:00,0,,,,,,,,,,,,,,,,,99129349,1,2021/02/11 18:51:06+00,35f12ed6f4af4b05a3b3601fa609a705
36.84805607,-1.3138668,1456685402,node,12.5,pharmacy,,Trust and Rejoice Medical Clinic,,,,,,,,,,,yes,,,,,,,,,,,,,10953208,2,2012/03/12 12:03:21+00,1a88e8c00b8848258b6d904c909ff174
36.82388853,-1.292476938,5555704220,node,18.75,clinic,clinic,Ngaira Health Center,,,,,,,,,,,,,,,,,,,,,Pate Bay Road,,Nairobi,148383666,3,2024/03/08 13:08:19+00,92d7c7604c04477facba5aef658b7374
34.77189226,-0.67085111,6140755186,node,12.5,hospital,hospital,Kisii teaching and referral hospital,,,,,,,,,,,,,,,,,,,,,,,,92108154,2,2020/10/07 11:22:08+00,c490a933b7a5411bb49b5c92ad964581
,,797407941,way,18.75,hospital,hospital,Tigoni hospital,,,,,,,,,,,,,,,,,,,,,Limuru Road,,Kiambu,84266338,1,2020/04/28 12:20:45+00,5a8215328b1f4c23a88bd49665b91e77
34.77527864,-0.083541129,8214402665,node,15.625,pharmacy,,Kisumu County Pharmaceuticals,,,,private,operational,,,,,,,,,,,,,,,,,,,136657246,3,2023/05/28 13:38:28+00,e08927f6e4f24c0592462533720e7e33
,,280840850,way,21.875,hospital,,Kijabe Mission Hospital,,"Survey, Volunteer Work",,,,,,,,,,,yes,,,,,,,,Kijabe Road,,Kijabe,64406979,3,2018/11/12 13:50:05+00,f2d9f57d67264704ab561ad4e4aa711c
37.16011617,-0.722361928,3105367406,node,18.75,pharmacy,,Medicare Pharmaceuticals,,,,,,Mo-Su 08:00-18:00,,,,,yes,,,,,,,,,,,10200,,64984014,3,2018/11/28 19:14:16+00,fb827b459ab84007b8410a06aaeaf344
35.0059233,0.990162646,12168458601,node,12.5,hospital,,The Chereng'any Hospital,,,,,,24-Jul,,,,,,,,,,,,,,,,,,156449790,1,2024/09/10 16:57:08+00,b9a52398091845b29e9d79a4c11ee7c9
36.84813084,-1.277557821,8415794217,node,21.875,hospital,hospital,Anka Hospital,,,gynaecology;paediatric_surgery,,,24-Jul,12,,,,,,,,,,,,,,,,,99125483,1,2021/02/11 17:43:10+00,b6b2e485384d4ddbbd7f4229d0cb4196
36.78517176,-1.307773324,708765476,node,18.75,hospital,,Natural Health Centre,,,,private,operational,09:00-16:00,,,,,,,,,,,,,,,,,,134935097,7,2023/04/15 10:44:49+00,823699b7b63744cfaf7b630ea7f69e5c
,,797336886,way,15.625,hospital,hospital,ayatia dispensary,,,,government,,,,,,,,,,,,,,,,,,,,91124196,2,2020/09/18 17:11:18+00,f208a00d204c48d491f6e910adb4bc97
34.12570645,0.53613884,3999155390,node,12.5,clinic,,St Louice Medical Clinic and Laboratory Services,,,,,,,,,,,,,,,,,,,,,,,Buteba,37124851,1,2016/02/10 13:48:53+00,c0301bd8ad484e58a774a9c1bdb7d5a3
,,792911683,way,21.875,hospital,hospital,Motherwell clinic,,,,private,operational,06:00-21:00,,,,,,,,,,,,,,,,,,83707672,1,2020/04/17 12:37:17+00,fc688b4012254b1ab777b4c065eade0f
36.85822952,-1.264519519,4502112946,node,18.75,pharmacy,,Branmo Chemist,,,,private,operational,08:00-21:00,,,,,,,,,,,,,,,,,,64908104,2,2018/11/26 18:40:11+00,9963f1619cc8483398fde388d0ea5910
,,549560459,way,12.5,hospital,hospital,Coast General Refferal Hospital,,,,,,,,,,,,,,,,,,,,,,,,89934509,3,2020/08/25 20:51:29+00,4859dc060c4546bbbf87c1dff489e2c5
40.11959645,-3.172438327,11290358722,node,25,clinic,,Kibokoni Boarding Primary Clinic,John,KRCS2023,,private,operational,sunrise-sunset,,,,,,,,,,,,,,,,,,143149317,1,2023/10/26 08:03:54+00,88fcbe70d878410c898f2c140b9de37a
36.87524302,-1.232461841,6224915306,node,21.875,pharmacy,pharmacy,Goodlife Pharmacy Shell Thome,,,,,,,,,,,yes,,,,,,,,,,Thika Road,,Nairobi,66503461,1,2019/01/21 12:43:47+00,56f6f0c50fe745fab9f6d035e3941de0
36.74233823,-1.284223362,8074036794,node,15.625,pharmacy,,Janjay Chemists,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,2c0b5b49eeaa40d9bfe5782e2d6a7afd
34.76837287,-0.090844533,8190853447,node,21.875,clinic,clinic,Aga Khan Kibuye Medical Centre,Aga Khan Health Services,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,3,2024/07/22 14:05:51+00,66cccc48ab7e4a0d9cba0d01a7cc4d2a
,,798356776,way,12.5,hospital,hospital,Bwagamoyo Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84412658,1,2020/04/30 12:20:08+00,7629700d2e264c04b2b668a99ebe02f1
36.78599654,-1.309689344,612008410,node,28.125,pharmacy,pharmacy,Raisi chemist,,,,private,operational,08:00-21:30,,,,,yes,,,,,,,,,,,,,95668206,7,2020/12/11 08:44:31+00,5022cafc3fe143d7a186c2bb2da042a4
,,368772329,way,18.75,hospital,hospital,St Marie's Hosital,,,,,,,,,,,,,,,,,,,,,Kakamega-Mumias Road,,Mumias,133146657,4,2023/02/28 21:12:57+00,0473aa03b829494ab8ce2d3b99b57621
37.55966783,-0.377371008,560742254,node,12.5,hospital,hospital,gatumbi health centre,,,,,,,,,,,,,,,,,,,,,,,,78322756,2,2019/12/12 14:25:02+00,7bb2e1f608244f6ebde53bba926667ec
36.84113002,-1.306884005,3856130358,node,9.375,pharmacy,,Afya Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,35546881,1,2015/11/24 09:58:17+00,64bec78fa166482ab511e9ee785bcf3d
37.93309494,-0.888281031,2877935381,node,9.375,hospital,,kairungu dispensary,,,,,,,,,,,,,,,,,,,,,,,,28850799,2,2015/02/14 20:55:01+00,ba2a4b2d85d04c869cef6b6df001760c
,,797977308,way,12.5,hospital,hospital,Langalanga Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84342371,1,2020/04/29 13:23:43+00,f948e9b490a94f53a7569663f3131d06
36.84534184,-1.264746249,8100968217,node,15.625,pharmacy,,View point medical centre,,,,,,Mo-Su 09:00-20:00,,,,,,,,,,,,,,,Hot spot zone at mlango kubwa,,,93865252,1,2020/11/10 13:29:24+00,000da76a72bd405ca612cce3b44a1c8a
34.78139659,-0.086928508,8214402669,node,15.625,pharmacy,,Corner Mbuta Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,2c6754d2645f4bf4985bc30f571dee60
36.87634089,-1.254286305,1123209250,node,18.75,pharmacy,pharmacy,Dawaline Pharmacy,,,,,,Mo-Fr 08:30-20:00,,,,,yes,,,,,,,,,,,,,100224317,3,2021/03/01 18:18:56+00,e9579a74561b4654a32ffb666c867e20
36.55757803,-0.784458671,8925989674,node,34.375,hospital,hospital,heni dispensery,county government of nyandarua,,clinical_laboratory;general;meternity,government,,,,,,,,,yes,,,,,,,336,south kinangop,,kinangop south,108103300,1,2021/07/16 09:07:32+00,fd2b9c6601d34b23969fb4501ec0c22e
35.86145997,0.079139961,6788216974,node,15.625,clinic,,Sagasagik Dispensary,,,,,,,,,,,yes,,,,,none,,,,,,,,154285313,4,2024/07/23 01:48:33+00,57dc300cf7cd4075952a2adc7bb00d54
36.775462,-1.315484005,696610502,node,25,pharmacy,,Mini Prime Chemist,,,,private,operational,07:30-22:00,,,,,no,,,,,,,,,,,,,135607304,8,2023/05/02 09:28:28+00,4c19022992d14ea5a98cc607cb1ba0d8
36.83985865,-1.309243259,3856040459,node,12.5,pharmacy,,pharmacy,,,,,,,,,,,no,,,,,,,,,,,,,153871743,2,2024/07/12 20:44:19+00,2bd3f7afeff74ec5959d32cc1ec34731
36.86739178,-1.311450046,1432508038,node,12.5,pharmacy,,Pona medical clinic,,,,,,,,,,,yes,,,,,,,,,,,,,18133903,2,2013/10/01 20:38:44+00,fdf079f1a7864812932943f6a4fd399b
,,797830114,way,18.75,hospital,hospital,St Teresias Hospital,,,,,,,,,,,,,,,,,,,,,Kiambu Road,,kiambu,84317039,1,2020/04/29 07:35:29+00,35185ccf414b4c1eae28dff6fb31aa8f
34.77123169,-0.090566757,8190838238,node,15.625,,laboratory,Government Chemist Kisumu Laboratory,,,,county_government,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,0270295f6e5c4170bed3b52aafbc3f79
36.72891126,-1.290063117,8074036759,node,15.625,pharmacy,,Juben,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,d1c6f69ce2a54dcb9fa6600ab8eae272
35.98486999,0.477413298,6979687003,node,9.375,hospital,,Sub County Referral Hospital,,,,,,,,,,,,,,,,,,,,,,,,154754163,4,2024/08/02 21:36:19+00,8d01400849e1437cbf2d15df2287de1b
,,797393188,way,15.625,hospital,hospital,Rachuonyo District Hospital,Homabay County Government,,,,,,,,,,,,,,,,,,,,,,,148880257,2,2024/03/19 20:29:31+00,2f582086fafb4f5eb641cd834f01e7d7
36.89544316,-1.2253995,8416005417,node,28.125,clinic,clinic,Dornaled Community Health Centre and Maternity,,,,private,operational,24-Jul,0,,,,,,,,,,,,,,,,Nairobi,99129320,1,2021/02/11 18:50:25+00,bb00848f55ce4961afea71aadf06572f
35.73268745,-0.247854259,2155936329,node,21.875,pharmacy,,St. Luke Clinic,,Field Survey,,,,Mo-Fr,,,,,yes,,,,,,,,,,Police Road,,,15123383,2,2013/02/22 13:24:10+00,5acd471fac84448aad0ed004a9e6f090
36.86719992,-1.312180026,8894604384,node,12.5,pharmacy,pharmacy,Modan Medical Center,,,,,,,,,,,,,,,,,,,,,,,,107429931,1,2021/07/05 09:39:09+00,53161d36367f4194b1f7d42aca79e39a
36.87059995,-1.310730041,8895109506,node,12.5,laboratory,laboratory,St. Joans Medical Center,,,,,,,,,,,,,,,,,,,,,,,,107443189,1,2021/07/05 13:38:30+00,f1a47d002a8344118b5950c91463c2e7
,,1341003102,way,12.5,hospital,hospital,Huruma County Hospital,,,,,,,,,,,,,,,,,,,,,,,,160055236,1,2024/12/08 12:34:23+00,c695d4a7452e44d4b54f6dede45eadab
34.78154998,-0.087365037,8190977149,node,15.625,clinic,,Prima Care Medical Center,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,33d08e2b20074da2a084243ef7c153a0
,,796944523,way,15.625,hospital,hospital,St monica dispensary,mission,,,,,,,,,,,,,,,,,,,,,,,84200527,1,2020/04/27 12:49:12+00,8d131261a335439983f5afe91931dc6f
,,792485438,way,15.625,hospital,hospital,Lions Clinic,,,,,,,,,,,,,,,,,,,,,,,,83640698,1,2020/04/16 09:55:51+00,04ba0b32df834a938916c46418cfb22a
34.76471149,-0.096916216,8190812612,node,15.625,hospital,,Star Hospital,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,dbce944035f64966b13410342895b496
36.87657164,-1.309698312,5704419905,node,15.625,pharmacy,pharmacy,King'ori's chemist,,,,,,,,,,,yes,,,,,,,,,,,,,60002211,1,2018/06/20 08:21:39+00,d881e1518fd845e8b23eb6028e7d658e
35.78769997,0.23179797,6799387350,node,15.625,clinic,,Kapkein Dispensary,,,,,,,,,,,yes,,,,,always,,,,,,,,154328317,2,2024/07/24 01:07:50+00,a7f7ad6cdbd245e0a34c7a2d5d89d4de
36.80631327,-1.292870971,5383793233,node,21.875,dentist,dentist,Kanyongo Rufus,,,,,,,,,,,,,,,,,,,,"Behind Chancer, Flat b5, Fort Granite flats, P.O. Box 41014, Nairobi",Bishop Road,,Nairobi,56036617,1,2018/02/03 18:38:45+00,1a4e46bbf5404664b31d28671ca93f37
,,389192338,way,12.5,hospital,hospital,Lumumba Hospital,,,,,,,,,,,,,,,,,,,,,,,,84267310,2,2020/04/28 12:36:25+00,169a5692e77a48f8b2939eb0a27552ac
,,796936437,way,15.625,hospital,hospital,Oserian Clinic,,,,,,,,,,,,,no,,,,,,,,,,,84198841,1,2020/04/27 12:16:31+00,7059ddb81be6469eb4a1d0d7d8e9402e
39.68691665,-4.028441445,7838188986,node,9.375,hospital,,SayidaFatma,,,,,,,,,,,,,,,,,,,,,,,,89823273,1,2020/08/23 22:22:09+00,bf9f240305414046be56a4ac855882a3
34.99981499,1.02753663,7327128785,node,9.375,clinic,,Center for heart disease line6 ktl,,,,,,,,,,,,,,,,,,,,,,,,82593791,1,2020/03/25 01:49:20+00,e95259525c744623a188c50bb69d5783
35.97948823,0.468013245,6807606135,node,15.625,clinic,,Kapkwei Dispensary,,,,,,,,,,,yes,,,,,sometime,,,,,,,,154754163,4,2024/08/02 21:36:19+00,16e1106ba29546c2b5e46822ba089e75
39.9201499,-3.34979001,5751493136,node,12.5,clinic,,Mida Majaoni Commu nity Dispensary,Government trhough community initiative,,,,,,,,,,,,,,,,,,,,,,,60572322,1,2018/07/10 10:58:54+00,94f2334aec744b47b58b8c8bf5598ffb
36.86196994,-1.25846175,7952200602,node,15.625,clinic,,Dawahouse Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,c2398fc4393a46dfbbd33ecc97924404
38.26724303,-1.118643475,6244578178,node,9.375,hospital,,Nduu Vani Dispensary,,,,,,,,,,,,,,,,,,,,,,,,66740351,1,2019/01/29 14:36:00+00,615008b2476142078363c212316e52a6
,,1079504835,way,18.75,hospital,hospital,Hospital,KWS,,,community,,,,,,,,,,,,,,,,,,,,123770324,1,2022/07/18 15:56:20+00,f0f0aae5587a4f9fb5316b6f68cf6156
36.79500013,-1.311160452,2052594494,node,25,pharmacy,pharmacy,St Edith,,,,private,operational,07:30-20:00,,,,,yes,,,,,,,,,,,,,95810258,3,2020/12/14 13:50:45+00,65a4c0167c2346ba9c495c03248fa92c
,,647783975,way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,65910779,2,2018/12/31 12:14:02+00,40160c3ec2d54ef2a973c4d39114c82c
,,539720798,way,21.875,hospital,hospital,Tetani Clinic,,,,private,operational,Mo-Fr 08:30-20:00,,,,,,,,,,,,,,,,,,134439265,3,2023/04/03 06:41:04+00,f6c72431044c45e6a0f1a649b033057d
,,798354038,way,12.5,hospital,hospital,Kiriaini Mission Hospital,,,,,,,,,,,,,,,,,,,,,,,,84412158,1,2020/04/30 12:11:48+00,d977b403a1dd41f5b09ed3bb00cfbc5f
36.87075519,-1.311728409,1999653263,node,9.375,hospital,,Medilink medical centre,,,,,,,,,,,,,,,,,,,,,,,,159323144,3,2024/11/19 12:55:16+00,0860da0dbf234e6e8dc2077b61f2a2f6
36.87347897,-1.310614035,12244131028,node,21.875,clinic,,Pentacare hospital,,survey,,private,operational,,,,,,,yes,,,,,,,,,,,,159446655,3,2024/11/22 07:43:30+00,6c391d1e3b9943809d78afdede6bbb05
36.84848933,-1.314788726,1500016847,node,9.375,pharmacy,,,,,,,,,,,,,trust and rejoice medical clinic,,,,,,,,,,,,,9804955,1,2011/11/12 14:48:47+00,52cebabe80ae49beb663882b93a9a843
40.06182275,1.747031488,10008073019,node,9.375,hospital,,Wajir referral hospital,,,,,,,,,,,,,,,,,,,,,,,,128419197,4,2022/11/03 05:39:21+00,90284283102842d79858448d9e0c94ac
36.78920312,-1.307983124,612008667,node,21.875,hospital,,Marie Stopes Clinic,,,,ngo_national,operational,"Mo-Fr 08:00-18:00, Sa 08:00-13:00",,,,,,,,,,,,,,,,,,134936330,12,2023/04/15 11:24:17+00,0972af4ad5c54a87830aa8bc9f0344f3
36.85796499,-1.263655009,7952200610,node,15.625,hospital,,Shofco Mathare Clinic,,,,ngo,operational,,,,,,,,,,,,,,,,,,,93743162,2,2020/11/08 14:30:41+00,badd51b5561d4826b26231d55a1e3b24
,,417007849,way,18.75,hospital,hospital,MSF Belgium Clinic,,,,ngo_international,operational,,,,,,,,,,,,,,,,,,,134493322,4,2023/04/04 12:13:47+00,bf0a972433774ccf94b0630344b145cf
34.78141494,-0.087525048,8190852182,node,15.625,clinic,,Newlife Medical Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,a59332f8a1184cadbbf8825e1501fc88
,,796936438,way,12.5,hospital,hospital,mumbuni nursing home,,,,,,,,,,,,,,,,,,,,,,,,84198841,1,2020/04/27 12:16:31+00,8e23dce9404846c58a50feb6d99cd734
36.83923973,-1.308052023,3856041558,node,12.5,pharmacy,,omwabo phermacy,,,,,,,,,,,no,,,,,,,,,,,,,35545393,1,2015/11/24 08:23:18+00,ee5483245ada4d59bd87d62966f42586
36.77539369,-1.315634544,708685749,node,21.875,hospital,,Revival Medical Centre,,,,faith_based_organization,operational,06:00-19:00,,,,,,,,,,,,,,,,,,135607304,6,2023/05/02 09:28:28+00,ab3ca262eb3144f1817f08398a006a32
,,792829424,way,25,hospital,hospital,Mamba Dispensary,,,,ministry_of_health,operational,07:30-16:30,,,,,,,,,,,,,,,,,,153861106,3,2024/07/12 15:32:36+00,fc1907672c72469abfcface951ce9dd0
36.84430668,-1.265493328,7952200611,node,15.625,pharmacy,,Cosmetics Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,a4badb9c60e14e2485560c5fe2c5a154
35.20944504,0.482000546,10068406264,node,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,126888995,1,2022/10/02 11:15:51+00,c456510094014a4e9a0fe4cfa9aa5a46
,,618960136,way,12.5,hospital,hospital,Makayuyeni Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84260447,2,2020/04/28 10:52:33+00,f97e48e614a94470bfdbb8e9db98fef3
40.05916904,1.749947468,10008160818,node,9.375,hospital,,bayaan nursing home,,,,,,,,,,,,,,,,,,,,,,,,125927601,1,2022/09/08 06:31:05+00,d672994219f14c8a8d0498f1eae21cf2
37.86124896,-0.915061379,2877935320,node,9.375,hospital,,Kyusyani dispensary,,,,,,,,,,,,,,,,,,,,,,,,28850799,2,2015/02/14 20:54:59+00,2b498b15ef724e3eb31c18a0538978ee
39.67240565,-4.063134143,2380397562,node,12.5,pharmacy,pharmacy,Palmland Chemist,,,,,,,,,,,,,,,,,,,,,,,,145614535,2,2023/12/28 11:27:06+00,b0b651417065425985f15f9302ac3a19
,,691508967,way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,147527766,3,2024/02/16 11:16:50+00,d1e269109d014b3ab1963d2405a5031d
,,745744248,way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,77135911,1,2019/11/15 15:33:49+00,0e39aaa2bdf34feca7c71397613f039a
,,261116013,way,21.875,hospital,,St. Luke's Orthopaedics & Trauma Hospital,,,,,,,,,,,,,yes,,,,,,,,Nandi Road,30100,Eldoret,65637673,2,2018/12/20 11:28:13+00,3c5ec843a94a46719cb55839729cc9f3
36.88724792,-1.329814042,8415810119,node,28.125,clinic,clinic,Africare Limited Embakasi Clinic,,,,private,operational,Mo-Su 08:00-17:00,4,,,,,,,,,,,,,,,,Nairobi,99127061,1,2021/02/11 17:57:11+00,90b08cc040ec41429bd98bf127327113
36.91901709,-0.414032614,11389724777,node,9.375,hospital,,mathari hospital,,,,,,,,,,,,,,,,,,,,,,,,144689920,1,2023/12/02 12:20:48+00,dad7e74cee8d436084c9099253171e0b
36.74859825,-1.287585008,8074036781,node,15.625,pharmacy,,Chemist and Beauty Shop,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,135607304,2,2023/05/02 09:28:28+00,91fd41c5d81c43c2ac5dd7a5fe197f56
38.36790718,-3.506406625,12559202103,node,9.375,hospital,,Mwatate Sub County Hospital,,,,,,,,,,,,,,,,,,,,,,,,162171355,1,2025/02/05 15:56:33+00,c7e42e575d68416a85a01a291aef7e06
34.02975562,0.08162444,11586713091,node,21.875,hospital,,Mukhobola sub county hospital,Ministry of Health,KRCS2023,,Public,,24hrs,,,,,,,,,,,,,,,,,,147149821,2,2024/02/06 20:06:38+00,a684c672a1074cf29d9243ea02da454c
,,114728892,way,18.75,hospital,hospital,Mediheal Hospital,,,,,,,,,,,,,,,,,,,,,Old Nairobi Road,,Nakuru,76206828,5,2019/10/25 12:42:21+00,f898523bf81a40b8a986e45ec3d93ac8
39.8242963,-3.183582402,11290358703,node,25,pharmacy,,Stash chemist,Karisa david,KRCS2023,,private,operational,sunrise-sunset,,,,,,,,,,,,,,,,,,143149317,1,2023/10/26 08:03:54+00,5a5e03a4b36d47a0be697838afbbb508
34.76740015,-0.095617775,8214402677,node,15.625,pharmacy,,Rae Pharm Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,2,2024/07/22 14:05:51+00,5539ee01b5f54e94b279fc5aecf53a09
36.78798833,-1.311464715,7930813006,node,15.625,clinic,,Nakhayo Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,91281159,1,2020/09/22 09:36:09+00,7695f566ca1f481cb422b77b7495a5e5
34.78049176,-0.081580434,8214402715,node,18.75,pharmacy,pharmacy,Westvale Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,3,2024/07/22 14:05:51+00,766342c0c37143d789a86a46667c5edc
36.89129998,-1.250300039,8891997075,node,12.5,*,alternative,Faith healer,,,,,,,,,,,,,,,,,,,,,,,,107380437,1,2021/07/04 08:44:18+00,9cc76e17a55646969b2ec2330da7c8b6
36.88560557,-1.295495932,8420902617,node,21.875,clinic,clinic,Getrude Donholm Clinic,,,,,operational,24-Jul,0,,,,,,,,,,,,,,,,,99222486,1,2021/02/13 17:27:45+00,db4d389de05f49cb9437d6b709a8cd9c
34.78444274,-0.079388902,8214402707,node,18.75,pharmacy,pharmacy,Daestate Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,154265250,3,2024/07/22 14:05:51+00,642b165e062742cc96d08fceeca9e224
36.85824234,-1.263825749,8062878685,node,15.625,pharmacy,,Dispensing chemist,,,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,Mathare 4B,,,93242319,1,2020/10/29 14:45:15+00,a52f3866b7754cdb96b8227e11352213
37.8605712,-0.826094602,2877935353,node,9.375,clinic,,Thaananzau dispensary,,,,,,,,,,,,,,,,,,,,,,,,28850799,2,2015/02/14 20:55:00+00,1a3ef42d1e64402cac1f1018999bd9fa
36.8860328,-1.313443347,8416367717,node,28.125,clinic,clinic,Blessed Medicare Centre,,,gynaecology,private,operational,24-Jul,4,,,,,,,,,,,,,,,,,99132566,1,2021/02/11 20:18:10+00,22b0def90f62407f82017543851af7fc
